Site,Sitename,Cell,System,Status,Type,PCI_SC_BCCH_PN,BSIC,LON,LAT,Az,Ant_HBW,Ant_type,MDT,EDT,Ht,Obj_Size,Comment
M0411,Mt Buniyong,34111,2G,On-Air,Non-IBS,81,25,143.923,-37.6564,320,30,742215,0,3,13.6,220,
M0411,Mt Buniyong,34112,2G,On-Air,Non-IBS,61,71,143.923,-37.6564,150,30,742215,0,3,13.6,220,
M0412,Waygara,34121,2G,On-Air,Non-IBS,59,52,148.321,-37.7547,270,30,742215,0,0,25,220,
M0413,Winchelsea,34131,2G,On-Air,Non-IBS,43,22,143.79,-38.2348,0,30,742215,0,4,10.85,220,
M0414,Rockbank North,34142,2G,On-Air,Non-IBS,69,12,144.663,-37.68,110,30,742215,0,0,25,220,
M0414,Rockbank North,34143,2G,On-Air,Non-IBS,61,23,144.663,-37.68,270,30,742215,0,0,25,220,
M0415,Rye Central,34151,2G,On-Air,Non-IBS,57,56,144.806,-38.3775,70,30,742215,0,0,25,220,
M0415,Rye Central,34152,2G,On-Air,Non-IBS,43,54,144.806,-38.3775,190,30,742215,0,0,25,220,
M0415,Rye Central,34153,2G,On-Air,Non-IBS,75,52,144.806,-38.3775,320,30,742215,0,0,25,220,
M0416,Red Hill,34161,2G,On-Air,Non-IBS,71,65,145.013,-38.3704,20,30,742215,0,0,25,220,
M0416,Red Hill,34162,2G,On-Air,Non-IBS,49,71,145.013,-38.3704,140,30,742215,0,0,25,220,
M0416,Red Hill,34163,2G,On-Air,Non-IBS,83,32,145.013,-38.3704,240,30,742215,0,0,25,220,
M0417,MtVictoria,34171,2G,On-Air,Non-IBS,83,3,145.696,-37.7266,190,30,742215,0,0,25,220,
M0417,MtVictoria,34172,2G,On-Air,Non-IBS,79,45,145.696,-37.7266,120,30,742215,0,0,25,220,
M0419,Avoca-Vic,34191,2G,On-Air,Non-IBS,49,15,143.521,-37.1016,60,30,742215,0,2,13.5,220,
M0419,Avoca-Vic,34192,2G,On-Air,Non-IBS,53,16,143.521,-37.1016,180,30,742215,0,2,16,220,
M0419,Avoca-Vic,34193,2G,On-Air,Non-IBS,71,25,143.521,-37.1016,290,30,742215,0,2,16,220,
M0421,Caulfield South,34211,2G,On-Air,Non-IBS,49,4,145.02,-37.889,0,30,742215,0,4,21.5,220,
M0421,Caulfield South,34212,2G,On-Air,Non-IBS,81,34,145.02,-37.889,120,30,742215,0,5,16.8,220,
M0421,Caulfield South,34213,2G,On-Air,Non-IBS,55,63,145.02,-37.889,240,30,742215,0,4,15.65,220,
M0424,Munro,34241,2G,On-Air,Non-IBS,81,77,147.249,-37.9211,80,30,742215,0,0,25,220,
M0425,Camberwell Junction,34251,2G,On-Air,Non-IBS,43,33,145.056,-37.8328,0,30,742215,0,4,30,220,
M0425,Camberwell Junction,34252,2G,On-Air,Non-IBS,73,12,145.056,-37.8328,100,30,742215,0,4,30,220,
M0425,Camberwell Junction,34253,2G,On-Air,Non-IBS,63,26,145.056,-37.8328,240,30,742215,0,4,30,220,
M0426,Greensborough Plaza,34261,2G,On-Air,Non-IBS,45,56,145.102,-37.7043,15,30,742215,0,4,30,220,
M0426,Greensborough Plaza,34262,2G,On-Air,Non-IBS,83,71,145.102,-37.7043,135,30,742215,0,2,25,220,
M0426,Greensborough Plaza,34263,2G,On-Air,Non-IBS,67,21,145.102,-37.7043,255,30,742215,0,2,25,220,
M0428,Victoria Dock,34281,2G,On-Air,Non-IBS,53,51,144.929,-37.8094,0,30,742213,0,4,25,220,
M0428,Victoria Dock,34282,2G,On-Air,Non-IBS,69,47,144.929,-37.8094,120,30,742213,0,4,25,220,
M0428,Victoria Dock,34283,2G,On-Air,Non-IBS,51,45,144.929,-37.8094,255,30,742213,0,4,25,220,
M0429,Collingwood,34291,2G,On-Air,Non-IBS,57,72,144.985,-37.8058,0,30,742215,0,4,23.3,220,
M0429,Collingwood,34292,2G,On-Air,Non-IBS,47,65,144.985,-37.8058,120,30,742215,0,4,23.3,220,
M0429,Collingwood,34293,2G,On-Air,Non-IBS,75,13,144.985,-37.8058,240,30,742215,0,4,23.3,220,
M0430,East Richmond,34301,2G,On-Air,Non-IBS,79,63,145.01,-37.8164,0,30,742215,0,4,27.65,220,
M0430,East Richmond,34302,2G,On-Air,Non-IBS,55,36,145.01,-37.8164,120,30,742215,0,4,13.56,220,
M0430,East Richmond,34303,2G,On-Air,Non-IBS,83,66,145.01,-37.8164,240,30,742215,0,4,13.56,220,
M0431,Kensington,34311,2G,On-Air,Non-IBS,73,43,144.934,-37.7997,0,30,742215,0,4,30,220,
M0431,Kensington,34312,2G,On-Air,Non-IBS,47,30,144.934,-37.7997,120,30,742215,0,4,30,220,
M0431,Kensington,34313,2G,On-Air,Non-IBS,81,46,144.934,-37.7997,255,30,742215,0,4,30,220,
M0438,Mont Albert,34381,2G,On-Air,Non-IBS,43,4,145.077,-37.8139,10,30,742215,0,4,25,220,
M0438,Mont Albert,34382,2G,On-Air,Non-IBS,57,24,145.077,-37.8139,110,30,742215,0,4,26.8,220,
M0438,Mont Albert,34383,2G,On-Air,Non-IBS,55,44,145.077,-37.8139,240,30,742215,0,4,26.8,220,
M0439,Mill Park,34391,2G,On-Air,Non-IBS,73,25,145.06,-37.6688,0,30,742215,0,6,28.65,220,
M0439,Mill Park,34392,2G,On-Air,Non-IBS,43,17,145.06,-37.6688,120,30,742215,0,4,30.7,220,
M0439,Mill Park,34393,2G,On-Air,Non-IBS,75,56,145.06,-37.6688,240,30,742215,0,4,30.7,220,
M0440,Great Western,34401,2G,On-Air,Non-IBS,61,75,142.853,-37.1578,0,30,742215,0,4,13.85,220,
M0441,Glen Iris North,34411,2G,On-Air,Non-IBS,75,34,145.061,-37.848,0,30,742215,0,2,18,220,
M0441,Glen Iris North,34412,2G,On-Air,Non-IBS,49,46,145.061,-37.848,120,30,742215,0,2,18,220,
M0441,Glen Iris North,34413,2G,On-Air,Non-IBS,55,52,145.061,-37.848,240,30,742215,0,2,18,220,
M0442,Ringwood Nor,34421,2G,On-Air,Non-IBS,55,65,145.239,-37.7689,340,30,742215,0,0,25,220,
M0442,Ringwood Nor,34422,2G,On-Air,Non-IBS,61,76,145.239,-37.7689,100,30,742215,0,0,25,220,
M0442,Ringwood Nor,34423,2G,On-Air,Non-IBS,47,17,145.239,-37.7689,220,30,742215,0,0,25,220,
M0449,CaulfieldNorth,34491,2G,On-Air,Non-IBS,43,21,145.023,-37.8739,0,30,742215,2,6,36,220,
M0449,CaulfieldNorth,34492,2G,On-Air,Non-IBS,45,23,145.023,-37.8739,120,30,742215,2,6,38,220,
M0449,CaulfieldNorth,34493,2G,On-Air,Non-IBS,83,70,145.023,-37.8739,240,30,742215,2,5,36,220,
M0450,Middle Park,34501,2G,On-Air,Non-IBS,65,20,144.966,-37.8579,320,30,742215,0,4,17,220,
M0450,Middle Park,34502,2G,On-Air,Non-IBS,51,76,144.966,-37.8579,30,30,742215,0,4,17,220,
M0450,Middle Park,34503,2G,On-Air,Non-IBS,73,66,144.966,-37.8579,120,30,742215,0,4,17,220,
M0451,CliftonHill,34511,2G,On-Air,Non-IBS,43,43,144.994,-37.7878,0,30,742215,0,4,39,220,
M0451,CliftonHill,34512,2G,On-Air,Non-IBS,77,62,144.994,-37.7878,100,30,742215,0,4,39,220,
M0451,CliftonHill,34513,2G,On-Air,Non-IBS,65,26,144.994,-37.7878,240,30,742215,0,4,39,220,
M0453,Normanby Rd,34531,2G,On-Air,Non-IBS,61,71,144.944,-37.8327,10,30,742215,0,4,24,220,
M0453,Normanby Rd,34532,2G,On-Air,Non-IBS,71,36,144.944,-37.8327,130,30,742215,0,4,24,220,
M0453,Normanby Rd,34533,2G,On-Air,Non-IBS,69,65,144.944,-37.8327,250,30,742215,0,4,24,220,
M0456,Bentleigh Central,34561,2G,On-Air,Non-IBS,65,35,145.04,-37.9206,0,30,742215,0,4,16.8,220,
M0456,Bentleigh Central,34562,2G,On-Air,Non-IBS,43,76,145.04,-37.9206,120,30,742215,0,4,21,220,
M0456,Bentleigh Central,34563,2G,On-Air,Non-IBS,45,60,145.04,-37.9206,240,30,742215,0,4,21,220,
M0457,Maffra,34571,2G,On-Air,Non-IBS,43,37,146.986,-37.9703,0,30,742215,0,0,25,220,
M0458,Kaniva,34581,2G,On-Air,Non-IBS,65,54,141.243,-36.379,100,30,742215,0,3,13.85,220,
M0462,Melbourne Hyatt,34621,2G,On-Air,Non-IBS,43,56,144.97,-37.8158,0,30,742265,0,4,15.4,220,
M0462,Melbourne Hyatt,34622,2G,On-Air,Non-IBS,49,7,144.97,-37.8158,110,30,742265,0,4,15.4,220,
M0462,Melbourne Hyatt,34623,2G,On-Air,Non-IBS,45,37,144.97,-37.8158,250,30,742265,0,4,15.4,220,
M0464,Albert Park Lake,34641,2G,On-Air,Non-IBS,69,50,144.961,-37.8469,0,30,742215,0,4,30.5,220,
M0464,Albert Park Lake,34642,2G,On-Air,Non-IBS,81,16,144.961,-37.8469,120,30,742215,0,4,30.5,220,
M0464,Albert Park Lake,34643,2G,On-Air,Non-IBS,47,76,144.961,-37.8469,240,30,742215,0,4,30.5,220,
M0465,Central Pier,34651,2G,On-Air,Non-IBS,71,6,144.949,-37.8137,0,30,742215,0,4,25,220,
M0465,Central Pier,34652,2G,On-Air,Non-IBS,47,61,144.949,-37.8137,120,30,742215,0,4,25,220,
M0465,Central Pier,34653,2G,On-Air,Non-IBS,73,77,144.949,-37.8137,240,30,742215,0,4,25,220,
M0466,Punt Rd Sth Yarra,34661,2G,On-Air,Non-IBS,73,5,144.985,-37.8391,0,30,742215,0,4,13.56,220,
M0466,Punt Rd Sth Yarra,34662,2G,On-Air,Non-IBS,71,44,144.985,-37.8391,120,30,742215,0,2,13,220,
M0466,Punt Rd Sth Yarra,34663,2G,On-Air,Non-IBS,49,26,144.985,-37.8391,255,30,742215,0,2,13,220,
M0467,Little River,34671,2G,On-Air,Non-IBS,61,75,144.561,-37.9697,50,30,742215,0,0,25,220,
M0467,Little River,34673,2G,On-Air,Non-IBS,81,25,144.561,-37.9697,240,30,742215,0,0,25,220,
M0469,Morrabbin East,34691,2G,On-Air,Non-IBS,73,25,145.067,-37.9471,0,30,742215,0,4,21,220,
M0469,Morrabbin East,34692,2G,On-Air,Non-IBS,49,12,145.067,-37.9471,120,30,742215,0,9,20,220,
M0469,Morrabbin East,34693,2G,On-Air,Non-IBS,57,1,145.067,-37.9471,240,30,742215,0,7,23,220,
M0470,Heidleberg West,34701,2G,On-Air,Non-IBS,49,2,145.028,-37.7439,0,30,742215,0,4,25,220,
M0470,Heidleberg West,34702,2G,On-Air,Non-IBS,83,4,145.028,-37.7439,120,30,742215,0,4,25,220,
M0470,Heidleberg West,34703,2G,On-Air,Non-IBS,47,36,145.028,-37.7439,240,30,742215,0,4,15.7,220,
M0471,Werribee Plaza,34711,2G,On-Air,Non-IBS,77,30,144.68,-37.8773,0,30,742215,0,4,18.5,220,
M0471,Werribee Plaza,34712,2G,On-Air,Non-IBS,43,17,144.68,-37.8773,160,30,742215,0,2,18.5,220,
M0471,Werribee Plaza,34713,2G,On-Air,Non-IBS,63,32,144.68,-37.8773,260,30,742215,0,4,35,220,
M0472,Forest Hill Chase,34721,2G,On-Air,Non-IBS,61,43,145.164,-37.8363,0,30,742215,0,0,25,220,
M0472,Forest Hill Chase,34722,2G,On-Air,Non-IBS,59,67,145.164,-37.8363,120,30,742215,0,0,25,220,
M0472,Forest Hill Chase,34723,2G,On-Air,Non-IBS,75,24,145.164,-37.8363,240,30,742215,0,0,25,220,
M0475,Fountain Gate,34751,2G,On-Air,Non-IBS,71,4,145.302,-38.0226,0,30,742215,0,0,25,220,
M0475,Fountain Gate,34752,2G,On-Air,Non-IBS,55,1,145.302,-38.0226,120,30,742215,0,0,25,220,
M0475,Fountain Gate,34753,2G,On-Air,Non-IBS,59,73,145.302,-38.0226,240,30,742215,0,0,25,220,
M0476,Merton,34761,2G,On-Air,Non-IBS,55,23,145.673,-36.9331,0,30,742215,0,0,25,220,
M0477,Rochester,34771,2G,On-Air,Non-IBS,79,13,144.698,-36.3634,0,30,742215,0,0,25,220,
M0478,Tatura,34781,2G,On-Air,Non-IBS,53,52,145.223,-36.451,0,30,742215,0,0,25,220,
M0479,Corowa,34791,2G,On-Air,Non-IBS,59,4,146.39,-36.0003,0,30,742215,0,0,25,220,
M0480,Terang,34801,2G,On-Air,Non-IBS,43,6,142.917,-38.2418,0,30,742213,0,2,8,220,
M0481,Port Fairy,34811,2G,On-Air,Non-IBS,79,72,142.205,-38.3756,0,30,742213,0,2,8,220,
M0482,Churchill,34821,2G,On-Air,Non-IBS,83,46,146.473,-38.3472,310,30,742215,0,0,25,220,
M0483,South Morang,34831,2G,On-Air,Non-IBS,77,35,145.079,-37.6495,0,30,742215,0,4,30.7,220,
M0483,South Morang,34832,2G,On-Air,Non-IBS,75,11,145.079,-37.6495,120,30,742215,0,2,29,220,
M0483,South Morang,34833,2G,On-Air,Non-IBS,57,23,145.079,-37.6495,240,30,742215,0,4,26,220,
M0484,Robinvale,34841,2G,On-Air,Non-IBS,71,70,142.781,-34.6588,0,30,742215,0,0,25,220,
M0484,Robinvale,34842,2G,On-Air,Non-IBS,61,70,142.781,-34.6588,120,30,742215,0,0,25,220,
M0484,Robinvale,34843,2G,On-Air,Non-IBS,83,70,142.781,-34.6588,240,30,742215,0,0,25,220,
M0485,Ouyen,34851,2G,On-Air,Non-IBS,49,25,142.31,-35.075,355,30,742215,0,2,16,220,
M0485,Ouyen,34852,2G,On-Air,Non-IBS,55,36,142.31,-35.075,135,30,742215,0,4,10,220,
M0485,Ouyen,34853,2G,On-Air,Non-IBS,81,42,142.31,-35.075,0,30,742215,0,4,10,220,
M0486,Werribee Beach,34861,2G,On-Air,Non-IBS,77,57,144.689,-37.9741,30,30,742215,0,4,35,220,
M0486,Werribee Beach,34862,2G,On-Air,Non-IBS,59,0,144.689,-37.9741,330,30,742215,0,4,35,220,
M0487,Gladstone Park,34871,2G,On-Air,Non-IBS,49,51,144.886,-37.702,0,30,742215,0,4,30,220,
M0487,Gladstone Park,34872,2G,On-Air,Non-IBS,47,24,144.886,-37.702,120,30,742215,0,6,30,220,
M0487,Gladstone Park,34873,2G,On-Air,Non-IBS,51,5,144.886,-37.702,240,30,742215,0,6,30,220,
M0488,Camberwell Nth,34881,2G,On-Air,Non-IBS,57,12,145.056,-37.826,0,30,742215,0,4,30,220,
M0488,Camberwell Nth,34882,2G,On-Air,Non-IBS,47,74,145.056,-37.826,100,30,742215,0,4,30,220,
M0489,Carrum Downs Sth,34891,2G,On-Air,Non-IBS,81,13,145.164,-38.1058,0,30,742215,0,0,25,220,
M0489,Carrum Downs Sth,34892,2G,On-Air,Non-IBS,47,4,145.164,-38.1058,120,30,742215,0,0,25,220,
M0489,Carrum Downs Sth,34893,2G,On-Air,Non-IBS,57,56,145.164,-38.1058,240,30,742215,0,0,25,220,
M0490,Bangholme,34901,2G,On-Air,Non-IBS,63,52,145.134,-38.0271,0,30,742215,0,0,25,220,
M0490,Bangholme,34902,2G,On-Air,Non-IBS,71,12,145.134,-38.0271,120,30,742215,0,0,25,220,
M0490,Bangholme,34903,2G,On-Air,Non-IBS,83,62,145.134,-38.0271,240,30,742215,0,0,25,220,
M0491,SouthWerribee,34911,2G,On-Air,Non-IBS,73,17,144.699,-37.9291,0,30,742215,0,4,28.5,220,
M0491,SouthWerribee,34912,2G,On-Air,Non-IBS,49,47,144.699,-37.9291,120,30,742215,0,4,28.5,220,
M0491,SouthWerribee,34913,2G,On-Air,Non-IBS,47,16,144.699,-37.9291,240,30,742215,0,4,28.5,220,
M0492,AltonaNorth,34921,2G,On-Air,Non-IBS,61,20,144.814,-37.8247,340,30,742215,0,4,17,220,
M0492,AltonaNorth,34922,2G,On-Air,Non-IBS,45,50,144.814,-37.8247,100,30,742215,0,2,17,220,
M0492,AltonaNorth,34923,2G,On-Air,Non-IBS,59,64,144.814,-37.8247,210,30,742215,0,4,16,220,
M0493,AvondaleHeights,34931,2G,On-Air,Non-IBS,47,12,144.859,-37.7515,0,30,742215,0,4,30,220,
M0493,AvondaleHeights,34932,2G,On-Air,Non-IBS,73,60,144.859,-37.7515,120,30,742215,0,3,25,220,
M0493,AvondaleHeights,34933,2G,On-Air,Non-IBS,67,2,144.859,-37.7515,240,30,742215,0,2,25,220,
M0494,Preston West,34941,2G,On-Air,Non-IBS,83,47,144.989,-37.7375,350,30,742215,0,4,15.7,220,
M0494,Preston West,34942,2G,On-Air,Non-IBS,43,64,144.989,-37.7375,110,30,742215,0,4,15.7,220,
M0494,Preston West,34943,2G,On-Air,Non-IBS,73,57,144.989,-37.7375,230,30,742215,0,3,13,220,
M0495,Auburn,34951,2G,On-Air,Non-IBS,77,36,145.047,-37.8259,350,30,742215,0,5,30,220,
M0495,Auburn,34952,2G,On-Air,Non-IBS,49,44,145.047,-37.8259,120,30,742215,0,4,28.5,220,
M0495,Auburn,34953,2G,On-Air,Non-IBS,71,13,145.047,-37.8259,260,30,742215,0,2,28.5,220,
M0496,Tooronga,34961,2G,On-Air,Non-IBS,43,31,145.04,-37.85,0,30,742215,0,2,28.5,220,
M0496,Tooronga,34962,2G,On-Air,Non-IBS,77,73,145.04,-37.85,120,30,742215,0,6,18,220,
M0496,Tooronga,34963,2G,On-Air,Non-IBS,75,63,145.04,-37.85,240,30,742215,0,6,18,220,
M0497,Oakleigh North,34971,2G,On-Air,Non-IBS,65,61,145.094,-37.8941,30,30,742215,0,0,25,220,
M0497,Oakleigh North,34972,2G,On-Air,Non-IBS,77,67,145.094,-37.8941,120,30,742215,0,0,25,220,
M0497,Oakleigh North,34973,2G,On-Air,Non-IBS,49,14,145.094,-37.8941,240,30,742215,0,0,25,220,
M0498,ReservoirNorth,34981,2G,On-Air,Non-IBS,79,17,145.005,-37.6914,0,30,742215,0,4,21,220,
M0498,ReservoirNorth,34982,2G,On-Air,Non-IBS,81,30,145.005,-37.6914,120,30,742215,0,4,36,220,
M0498,ReservoirNorth,34983,2G,On-Air,Non-IBS,49,25,145.005,-37.6914,240,30,742215,0,4,36,220,
M0499,Toorak South,34991,2G,On-Air,Non-IBS,59,47,145.011,-37.8545,0,30,742215,0,4,18,220,
M0499,Toorak South,34992,2G,On-Air,Non-IBS,77,41,145.011,-37.8545,120,30,742215,0,4,16,220,
M0499,Toorak South,34993,2G,On-Air,Non-IBS,53,46,145.011,-37.8545,240,30,742215,0,4,16,220,
M0500,Hawksburn,35001,2G,On-Air,Non-IBS,65,4,145.001,-37.8491,0,30,742215,0,2,13,220,
M0500,Hawksburn,35002,2G,On-Air,Non-IBS,55,35,145.001,-37.8491,120,30,742215,0,4,17,220,
M0500,Hawksburn,35003,2G,On-Air,Non-IBS,57,65,145.001,-37.8491,240,30,742215,0,4,17,220,
M0501,Murrumbeena,35011,2G,On-Air,Non-IBS,81,17,145.066,-37.8924,0,30,742215,0,5,20,220,
M0501,Murrumbeena,35012,2G,On-Air,Non-IBS,51,36,145.066,-37.8924,120,30,742215,0,2,20.5,220,
M0501,Murrumbeena,35013,2G,On-Air,Non-IBS,79,22,145.066,-37.8924,240,30,742215,0,2,20.5,220,
M0502,Rowville,35021,2G,On-Air,Non-IBS,75,60,145.238,-37.9225,10,30,742215,0,0,25,220,
M0502,Rowville,35022,2G,On-Air,Non-IBS,67,62,145.238,-37.9225,130,30,742215,0,0,25,220,
M0502,Rowville,35023,2G,On-Air,Non-IBS,81,51,145.238,-37.9225,250,30,742215,0,0,25,220,
M0503,Hartwell,35031,2G,On-Air,Non-IBS,43,74,145.078,-37.8502,0,30,742215,0,4,16,220,
M0503,Hartwell,35032,2G,On-Air,Non-IBS,67,31,145.078,-37.8502,110,30,742215,0,4,28,220,
M0503,Hartwell,35033,2G,On-Air,Non-IBS,59,60,145.078,-37.8502,260,30,742215,0,4,28,220,
M0504,SouthMelbourneWest,35041,2G,On-Air,Non-IBS,47,62,144.965,-37.8381,330,30,742215,0,4,17,220,
M0504,SouthMelbourneWest,35042,2G,On-Air,Non-IBS,53,77,144.965,-37.8381,120,30,742215,0,4,17,220,
M0504,SouthMelbourneWest,35043,2G,On-Air,Non-IBS,79,3,144.965,-37.8381,240,30,742215,0,4,17,220,
M0505,SunshineWest,35051,2G,On-Air,Non-IBS,53,15,144.802,-37.7877,0,30,742215,0,4,14.5,220,
M0505,SunshineWest,35052,2G,On-Air,Non-IBS,67,40,144.802,-37.7877,120,30,742215,0,2,14.5,220,
M0505,SunshineWest,35053,2G,On-Air,Non-IBS,63,72,144.802,-37.7877,240,30,742215,0,4,14.5,220,
M0506,Ascot Vale Station,35061,2G,On-Air,Non-IBS,43,71,144.929,-37.7794,350,30,742215,0,3,25,220,
M0506,Ascot Vale Station,35062,2G,On-Air,Non-IBS,53,74,144.929,-37.7794,110,30,742215,0,4,24,220,
M0506,Ascot Vale Station,35063,2G,On-Air,Non-IBS,67,32,144.929,-37.7794,230,30,742215,0,4,24,220,
M0507,Kew East,35071,2G,On-Air,Non-IBS,61,40,145.049,-37.8006,25,30,742215,0,4,36,220,
M0507,Kew East,35072,2G,On-Air,Non-IBS,83,37,145.049,-37.8006,120,30,742215,0,4,20,220,
M0507,Kew East,35073,2G,On-Air,Non-IBS,43,37,145.049,-37.8006,250,30,742215,0,4,20,220,
M0509,Port Melbourne South,35091,2G,On-Air,Non-IBS,71,22,144.934,-37.8335,340,30,742215,0,4,21,220,
M0509,Port Melbourne South,35092,2G,On-Air,Non-IBS,65,33,144.934,-37.8335,120,30,742215,0,4,21,220,
M0509,Port Melbourne South,35093,2G,On-Air,Non-IBS,81,20,144.934,-37.8335,240,30,742215,0,4,21,220,
M0510,Kyneton,35101,2G,On-Air,Non-IBS,71,50,144.467,-37.2585,0,30,742215,0,0,25,220,
M0511,Westernport,35111,2G,On-Air,Non-IBS,77,7,145.183,-38.2879,0,30,742215,0,0,25,220,
M0512,Somers,35121,2G,On-Air,Non-IBS,45,12,145.179,-38.3915,15,30,742215,0,0,25,220,
M0512,Somers,35122,2G,On-Air,Non-IBS,81,44,145.179,-38.3915,150,30,742215,0,0,25,220,
M0512,Somers,35123,2G,On-Air,Non-IBS,51,54,145.179,-38.3915,285,30,742215,0,0,25,220,
M0513,Leopold,35131,2G,On-Air,Non-IBS,59,22,144.472,-38.1956,345,30,742215,0,0,25,220,
M0513,Leopold,35132,2G,On-Air,Non-IBS,57,22,144.472,-38.1956,90,30,742215,0,0,25,220,
M0513,Leopold,35133,2G,On-Air,Non-IBS,47,22,144.472,-38.1956,255,30,742215,0,0,25,220,
M0514,Numurkah,35141,2G,On-Air,Non-IBS,77,75,145.442,-36.0937,0,30,742215,0,0,25,220,
M0515,Inverloch,35151,2G,On-Air,Non-IBS,65,72,145.718,-38.6317,0,30,742215,0,0,25,220,
M0516,Romsey,35161,2G,On-Air,Non-IBS,81,67,144.794,-37.3245,240,30,742215,0,0,25,220,
M0519,Creswick,35191,2G,On-Air,Non-IBS,57,12,143.931,-37.4047,0,30,742215,0,4,10,220,
M0520,Rowville East,35201,2G,On-Air,Non-IBS,77,35,145.281,-37.9312,350,30,742215,0,0,25,220,
M0520,Rowville East,35202,2G,On-Air,Non-IBS,71,36,145.281,-37.9312,110,30,742215,0,0,25,220,
M0520,Rowville East,35203,2G,On-Air,Non-IBS,57,37,145.281,-37.9312,250,30,742215,0,0,25,220,
M0521,Meadow Heights,35211,2G,On-Air,Non-IBS,45,30,144.909,-37.6404,25,30,742215,0,6,30,220,
M0521,Meadow Heights,35212,2G,On-Air,Non-IBS,57,52,144.909,-37.6404,120,30,742215,0,4,26.14,220,
M0521,Meadow Heights,35213,2G,On-Air,Non-IBS,51,31,144.909,-37.6404,240,30,742215,0,4,26.14,220,
M0522,Drysdale,35221,2G,On-Air,Non-IBS,75,25,144.571,-38.1733,335,30,742215,0,0,25,220,
M0522,Drysdale,35222,2G,On-Air,Non-IBS,45,77,144.571,-38.1733,150,30,742215,0,0,25,220,
M0522,Drysdale,35223,2G,On-Air,Non-IBS,43,61,144.571,-38.1733,240,30,742215,0,0,25,220,
M0523,Alexandra,35231,2G,On-Air,Non-IBS,77,0,145.704,-37.22,0,30,742215,0,6,26,220,
M0525,Mt Toole Be Wong,35251,2G,On-Air,Non-IBS,43,75,145.567,-37.7134,170,30,742215,0,0,25,220,
M0528,Swan St,35281,2G,On-Air,Non-IBS,71,43,144.99,-37.8255,330,30,742215,0,4,17,220,
M0528,Swan St,35282,2G,On-Air,Non-IBS,61,34,144.99,-37.8255,120,30,742215,0,4,14.7,220,
M0528,Swan St,35283,2G,On-Air,Non-IBS,59,63,144.99,-37.8255,210,30,742215,0,4,14.7,220,
M0529,Broadmeadows North,35291,2G,On-Air,Non-IBS,83,52,144.938,-37.6617,0,30,742215,0,4,26.14,220,
M0529,Broadmeadows North,35292,2G,On-Air,Non-IBS,71,46,144.938,-37.6617,100,30,742215,0,4,30.5,220,
M0529,Broadmeadows North,35293,2G,On-Air,Non-IBS,55,72,144.938,-37.6617,240,30,742215,0,4,30.5,220,
M0530,Cranbourne North,35301,2G,On-Air,Non-IBS,69,15,145.279,-38.0696,0,30,742215,0,0,25,220,
M0530,Cranbourne North,35302,2G,On-Air,Non-IBS,83,66,145.279,-38.0696,120,30,742215,0,0,25,220,
M0530,Cranbourne North,35303,2G,On-Air,Non-IBS,75,14,145.279,-38.0696,240,30,742215,0,0,25,220,
M0531,East Carnegie,35311,2G,On-Air,Non-IBS,65,37,145.056,-37.8856,15,30,742215,0,4,28,220,
M0531,East Carnegie,35312,2G,On-Air,Non-IBS,69,54,145.056,-37.8856,110,30,742215,0,5,18,220,
M0531,East Carnegie,35313,2G,On-Air,Non-IBS,51,42,145.056,-37.8856,240,30,742215,0,5,18,220,
M0532,Coldstream,35321,2G,On-Air,Non-IBS,65,12,145.393,-37.7242,0,30,742215,0,0,25,220,
M0532,Coldstream,35322,2G,On-Air,Non-IBS,55,74,145.393,-37.7242,120,30,742215,0,0,25,220,
M0532,Coldstream,35323,2G,On-Air,Non-IBS,45,70,145.393,-37.7242,240,30,742215,0,0,25,220,
M0534,Highett,35341,2G,On-Air,Non-IBS,51,5,145.035,-37.9588,20,30,742215,0,2,20.5,220,
M0534,Highett,35342,2G,On-Air,Non-IBS,43,10,145.035,-37.9588,120,30,742215,0,7,23,220,
M0534,Highett,35343,2G,On-Air,Non-IBS,79,5,145.035,-37.9588,270,30,742215,0,6,18,220,
M0535,Kilsyth,35351,2G,On-Air,Non-IBS,61,54,145.308,-37.8048,0,30,742215,0,0,25,220,
M0535,Kilsyth,35352,2G,On-Air,Non-IBS,43,22,145.308,-37.8048,120,30,742215,0,0,25,220,
M0535,Kilsyth,35353,2G,On-Air,Non-IBS,47,77,145.308,-37.8048,240,30,742215,0,0,25,220,
M0536,Wandin,35361,2G,On-Air,Non-IBS,83,57,145.406,-37.7613,0,30,742215,0,0,25,220,
M0536,Wandin,35362,2G,On-Air,Non-IBS,47,31,145.406,-37.7613,120,30,742215,0,0,25,220,
M0536,Wandin,35363,2G,On-Air,Non-IBS,65,37,145.406,-37.7613,240,30,742215,0,0,25,220,
M0538,Mt Martha Central,35381,2G,On-Air,Non-IBS,59,0,145.012,-38.2687,50,30,742215,0,0,25,220,
M0538,Mt Martha Central,35382,2G,On-Air,Non-IBS,53,13,145.012,-38.2687,200,30,742215,0,0,25,220,
M0539,Studley Pk Rd East,35391,2G,On-Air,Non-IBS,55,24,145.022,-37.808,270,30,742215,0,3,13,220,
M0540,Wheelers Hill,35401,2G,On-Air,Non-IBS,71,57,145.188,-37.9116,0,30,742215,0,0,25,220,
M0540,Wheelers Hill,35402,2G,On-Air,Non-IBS,51,47,145.188,-37.9116,120,30,742215,0,0,25,220,
